LOC135892157	XM_065419858.1#LOC135892157
KRI1	XM_065419613.1#KRI1
CDKN2D	XM_065419105.1#CDKN2D
AP1M2	XM_065419104.1#AP1M2
AP1M2	XM_065419103.1#AP1M2
SLC44A2	XM_065419095.1#SLC44A2
SLC44A2	XM_065419096.1#SLC44A2
ILF3	XM_065419079.1#ILF3
ILF3	XM_065419083.1#ILF3
ILF3	XM_065419082.1#ILF3
ILF3	XM_065419084.1#ILF3
ILF3	XM_065419085.1#ILF3
ILF3	XM_065419086.1#ILF3
ILF3	XM_065419087.1#ILF3
ILF3	XM_065419089.1#ILF3
ILF3	XM_065419090.1#ILF3
ILF3	XM_065419091.1#ILF3
ILF3	XM_065419092.1#ILF3
ILF3	XM_065419094.1#ILF3
ILF3	XM_065419093.1#ILF3
ILF3	XM_065419080.1#ILF3
ILF3	XM_065419081.1#ILF3
LOC135891528	XM_065419078.1#LOC135891528
QTRT1	XM_065419716.1#QTRT1
DNM2	XM_065419722.1#DNM2
DNM2	XM_065419721.1#DNM2
TMED1	XM_065419620.1#TMED1
C19H19orf38	XM_065419145.1#C19H19orf38
CARM1	XM_065419308.1#CARM1
YIPF2	XM_065419439.1#YIPF2
TIMM29	XM_065419512.1#TIMM29
LOC135891585	XM_065419179.1#LOC135891585
LOC135891585	XM_065419180.1#LOC135891585
LOC135891585	XM_065419178.1#LOC135891585
SMARCA4	XM_065419538.1#SMARCA4
SMARCA4	XM_065419539.1#SMARCA4
SMARCA4	XM_065419540.1#SMARCA4
SMARCA4	XM_065419541.1#SMARCA4
SMARCA4	XM_065419542.1#SMARCA4
LDLR	XM_065419457.1#LDLR
LOC135891745	XM_065419401.1#LOC135891745
LOC135891745	XM_065419400.1#LOC135891745
LOC135891745	XM_065419399.1#LOC135891745
KANK2	XM_065419548.1#KANK2
DOCK6	XM_065419614.1#DOCK6
LOC135892032	XM_065419714.1#LOC135892032
LOC135892033	XM_065419715.1#LOC135892033
KHSRP	XM_065419683.1#KHSRP
LOC135892088	XM_065419786.1#LOC135892088
GTF2F1	XM_065419780.1#GTF2F1
GTF2F1	XM_065419782.1#GTF2F1
GTF2F1	XM_065419783.1#GTF2F1
PSPN	XM_065419171.1#PSPN
CLPP	XM_065419460.1#CLPP
MISP3	XM_065419616.1#MISP3
PALM3	XM_065419124.1#PALM3
IL27RA	XM_065419107.1#IL27RA
RLN3	XM_065419045.1#RLN3
RFX1	XM_065419259.1#RFX1
DCAF15	XM_065419617.1#DCAF15
PODNL1	XM_065419570.1#PODNL1
CC2D1A	XM_065419306.1#CC2D1A
ZSWIM4	XM_065419526.1#ZSWIM4
C19H19orf53	XM_065419572.1#C19H19orf53
LOC135891872	XM_065419550.1#LOC135891872
LOC135891932	XM_065419618.1#LOC135891932
YJU2B	XM_065419403.1#YJU2B
LOC135891746	XM_065419402.1#LOC135891746
CACNA1A	XM_065419170.1#CACNA1A
IER2	XM_065419046.1#IER2
STX10	XM_065419554.1#STX10
NACC1	XM_065419706.1#NACC1
TRMT1	XM_065419491.1#TRMT1
MAN2B1	XM_065419363.1#MAN2B1
WDR83OS	XM_065419505.1#WDR83OS
WDR83	XM_065419612.1#WDR83
DHPS	XM_065419511.1#DHPS
GNG14	XM_065419504.1#GNG14
FBXW9	XM_065419517.1#FBXW9
TNPO2	XM_065419711.1#TNPO2
LOC135892030	XM_065419712.1#LOC135892030
TRIR	XM_065419421.1#TRIR
GET3	XM_065419506.1#GET3
BEST2	XM_065419619.1#BEST2
HOOK2	XM_065419305.1#HOOK2
HOOK2	XM_065419304.1#HOOK2
JUNB	XM_065419273.1#JUNB
PRDX2	XM_065419274.1#PRDX2
RNASEH2A	XM_065419276.1#RNASEH2A
RTBDN	XM_065419275.1#RTBDN
MAST1	XM_065419690.1#MAST1
LOC135891935	XM_065419621.1#LOC135891935
DNASE2	XM_065419754.1#DNASE2
KLF1	XM_065419329.1#KLF1
GCDH	XM_065419288.1#GCDH
LOC135891825	XM_065419494.1#LOC135891825
LOC135891825	XM_065419495.1#LOC135891825
SYCE2	XM_065419624.1#SYCE2
FARSA	XM_065419268.1#FARSA
CALR	XM_065419169.1#CALR
RAD23A	XM_065419280.1#RAD23A
RAD23A	XM_065419281.1#RAD23A
LOC135891744	XM_065419397.1#LOC135891744
GADD45GIP1	XM_065419521.1#GADD45GIP1
NFIX	XM_065419195.1#NFIX
LYL1	XM_065419549.1#LYL1
ACP5	XM_065419591.1#ACP5
ELOF1	XM_065419310.1#ELOF1
CNN1	XM_065419438.1#CNN1
CCDC159	XM_065419625.1#CCDC159
TMEM205	XM_065419622.1#TMEM205
TMEM205	XM_065419623.1#TMEM205
RAB3D	XM_065419256.1#RAB3D
SLC25A23	XM_065419455.1#SLC25A23
CRB3	XM_065419626.1#CRB3
DENND1C	XM_065419437.1#DENND1C
TUBB4A	XM_065419702.1#TUBB4A
TUBB4A	XM_065419701.1#TUBB4A
TUBB4A	XM_065419696.1#TUBB4A
TUBB4A	XM_065419700.1#TUBB4A
TUBB4A	XM_065419694.1#TUBB4A
TUBB4A	XM_065419692.1#TUBB4A
TUBB4A	XM_065419691.1#TUBB4A
LOC135891831	XM_065419502.1#LOC135891831
LOC135891563	XM_065419128.1#LOC135891563
TNFSF14	XM_065419043.1#TNFSF14
LOC135891781	XM_065419443.1#LOC135891781
LOC135891785	XM_065419447.1#LOC135891785
LOC135891773	XM_065419436.1#LOC135891773
LOC135891510	XM_065419054.1#LOC135891510
LOC135891509	XM_065419053.1#LOC135891509
LOC135891807	XM_065419473.1#LOC135891807
GPR108	XM_065419073.1#GPR108
GPR108	XM_065419075.1#GPR108
TRIP10	XM_065419627.1#TRIP10
LOC135891755	XM_065419418.1#LOC135891755
VAV1	XM_065419628.1#VAV1
ADGRE1	XM_065419220.1#ADGRE1
LOC135891613	XM_065419223.1#LOC135891613
LOC135891612	XM_065419222.1#LOC135891612
LOC135891943	XM_065419629.1#LOC135891943
LOC135891614	XM_065419224.1#LOC135891614
LOC135891622	XM_065419231.1#LOC135891622
LOC135891615	XM_065419225.1#LOC135891615
LOC135891616	XM_065419226.1#LOC135891616
LOC135891618	XM_065419228.1#LOC135891618
LOC135891620	XM_065419229.1#LOC135891620
LOC135891617	XM_065419227.1#LOC135891617
LOC135891621	XM_065419230.1#LOC135891621
LOC135891945	XM_065419631.1#LOC135891945
LOC135891623	XM_065419233.1#LOC135891623
LOC135891946	XM_065419632.1#LOC135891946
LOC135891949	XM_065419634.1#LOC135891949
LOC135891624	XM_065419234.1#LOC135891624
LOC135891950	XM_065419635.1#LOC135891950
LOC135891952	XM_065419637.1#LOC135891952
LOC135891953	XM_065419638.1#LOC135891953
LOC135891954	XM_065419639.1#LOC135891954
LOC135891956	XM_065419640.1#LOC135891956
LOC135892067	XM_065419757.1#LOC135892067
NDUFB7	XM_065419466.1#NDUFB7
TECR	XM_065419396.1#TECR
TECR	XM_065419395.1#TECR
DNAJB1	XM_065419200.1#DNAJB1
GIPC1	XM_065419449.1#GIPC1
PTGER1	XM_065419756.1#PTGER1
LOC135891527	XM_065419077.1#LOC135891527
C19H19orf67	XM_065419641.1#C19H19orf67
PKN1	XM_065419269.1#PKN1
DDX39A	XM_065419206.1#DDX39A
ADGRE5	XM_065419642.1#ADGRE5
LOC135891960	XM_065419643.1#LOC135891960
LOC135891961	XM_065419644.1#LOC135891961
LOC135891962	XM_065419645.1#LOC135891962
LOC135891963	XM_065419647.1#LOC135891963
ADGRL1	XM_065419654.1#ADGRL1
ADGRL1	XM_065419655.1#ADGRL1
ASF1B	XM_065419357.1#ASF1B
LOC135891850	XM_065419522.1#LOC135891850
LOC135891850	XM_065419523.1#LOC135891850
LOC135891964	XM_065419648.1#LOC135891964
HDAC7	XM_065419364.1#HDAC7
LOC135892028	XM_065419710.1#LOC135892028
SLC48A1	XM_065419341.1#SLC48A1
RAPGEF3	XM_065419649.1#RAPGEF3
LOC135891826	XM_065419496.1#LOC135891826
LOC135891966	XM_065419650.1#LOC135891966
MRO	XM_065419593.1#MRO
LOC135891905	XM_065419594.1#LOC135891905
ENDOU	XM_065419590.1#ENDOU
LOC135891968	XM_065419651.1#LOC135891968
ILVBL	XM_065419556.1#ILVBL
SYDE1	XM_065419719.1#SYDE1
PNPLA6	XM_065419652.1#PNPLA6
MCOLN1	XM_065419746.1#MCOLN1
LOC135891861	XM_065419535.1#LOC135891861
LOC135892048	XM_065419741.1#LOC135892048
LOC135892048	XM_065419740.1#LOC135892048
LOC135892048	XM_065419739.1#LOC135892048
LOC135892048	XM_065419738.1#LOC135892048
LOC135892048	XM_065419742.1#LOC135892048
AKAP8	XM_065419763.1#AKAP8
AKAP8	XM_065419764.1#AKAP8
AKAP8	XM_065419761.1#AKAP8
AKAP8	XM_065419760.1#AKAP8
AKAP8L	XM_065419183.1#AKAP8L
AKAP8L	XM_065419182.1#AKAP8L
AKAP8L	XM_065419184.1#AKAP8L
LOC135892051	XM_065419745.1#LOC135892051
WIZ	XM_065419737.1#WIZ
RASAL3	XM_065419743.1#RASAL3
PGLYRP2	XM_065419656.1#PGLYRP2
LOC135891975	XM_065419658.1#LOC135891975
LOC135891978	XM_065419659.1#LOC135891978
EPHX3	XM_065419660.1#EPHX3
LOC135891576	XM_065419160.1#LOC135891576
LOC135891576	XM_065419161.1#LOC135891576
LOC135891576	XM_065419159.1#LOC135891576
LOC135891576	XM_065419158.1#LOC135891576
LOC135891980	XM_065419662.1#LOC135891980
LOC135891575	XM_065419155.1#LOC135891575
LOC135891575	XM_065419156.1#LOC135891575
LOC135891575	XM_065419154.1#LOC135891575
LOC135891575	XM_065419153.1#LOC135891575
LOC135891982	XM_065419665.1#LOC135891982
LOC135891574	XM_065419150.1#LOC135891574
LOC135891574	XM_065419151.1#LOC135891574
LOC135891574	XM_065419149.1#LOC135891574
LOC135891574	XM_065419147.1#LOC135891574
LOC135891983	XM_065419666.1#LOC135891983
LOC135891579	XM_065419167.1#LOC135891579
LOC135891579	XM_065419166.1#LOC135891579
LOC135891579	XM_065419168.1#LOC135891579
LOC135891985	XM_065419667.1#LOC135891985
LOC135891583	XM_065419175.1#LOC135891583
LOC135891583	XM_065419176.1#LOC135891583
LOC135891583	XM_065419174.1#LOC135891583
LOC135891583	XM_065419173.1#LOC135891583
LOC135891625	XM_065419235.1#LOC135891625
CAMSAP3	XM_065419668.1#CAMSAP3
XAB2	XM_065419432.1#XAB2
LOC135891806	XM_065419472.1#LOC135891806
TRAPPC5	XM_065419120.1#TRAPPC5
LOC135891553	XM_065419119.1#LOC135891553
LOC135891549	XM_065419115.1#LOC135891549
RETN	XM_065419121.1#RETN
LOC135891558	XM_065419122.1#LOC135891558
LOC135891906	XM_065419596.1#LOC135891906
LOC135891546	XM_065419111.1#LOC135891546
LOC135891548	XM_065419114.1#LOC135891548
LOC135891551	XM_065419117.1#LOC135891551
LOC135891547	XM_065419113.1#LOC135891547
LOC135891907	XM_065419597.1#LOC135891907
LOC135891908	XM_065419598.1#LOC135891908
LOC135891550	XM_065419116.1#LOC135891550
LOC135891552	XM_065419118.1#LOC135891552
LOC135891911	XM_065419599.1#LOC135891911
LOC135891912	XM_065419600.1#LOC135891912
LOC135891990	XM_065419670.1#LOC135891990
EVI5L	XM_065419374.1#EVI5L
LOC135891759	XM_065419423.1#LOC135891759
MAP2K7	XM_065419424.1#MAP2K7
LOC135892005	XM_065419680.1#LOC135892005
LOC135891802	XM_065419467.1#LOC135891802
LOC135891772	XM_065419435.1#LOC135891772
LOC135891593	XM_065419197.1#LOC135891593
LOC135892080	XM_065419774.1#LOC135892080
LOC135891736	XM_065419375.1#LOC135891736
LOC135891991	XM_065419671.1#LOC135891991
LOC135891992	XM_065419672.1#LOC135891992
NEUROD4	XM_065419564.1#NEUROD4
PPP1R1A	XM_065419299.1#PPP1R1A
PDE1B	XM_065419298.1#PDE1B
NCKAP1L	XM_065419328.1#NCKAP1L
LOC135891993	XM_065419673.1#LOC135891993
LOC135891995	XM_065419674.1#LOC135891995
LOC135891916	XM_065419601.1#LOC135891916
LOC135891917	XM_065419602.1#LOC135891917
LOC135891918	XM_065419603.1#LOC135891918
LOC135891919	XM_065419605.1#LOC135891919
LOC135891999	XM_065419676.1#LOC135891999
LOC135892001	XM_065419678.1#LOC135892001
LOC135891832	XM_065419503.1#LOC135891832
LOC135892003	XM_065419679.1#LOC135892003
LOC135891599	XM_065419209.1#LOC135891599
LOC135891599	XM_065419210.1#LOC135891599
LOC135891599	XM_065419212.1#LOC135891599
LOC135891599	XM_065419211.1#LOC135891599
LOC135892006	XM_065419681.1#LOC135892006
LOC135891596	XM_065419202.1#LOC135891596
LOC135891596	XM_065419203.1#LOC135891596
LOC135891596	XM_065419205.1#LOC135891596
LOC135891596	XM_065419204.1#LOC135891596
LOC135892009	XM_065419682.1#LOC135892009
LOC135891651	XM_065419263.1#LOC135891651
LOC135891651	XM_065419265.1#LOC135891651
LOC135891651	XM_065419264.1#LOC135891651
LOC135891651	XM_065419267.1#LOC135891651
LOC135891651	XM_065419266.1#LOC135891651
LOC135892013	XM_065419686.1#LOC135892013
LOC135892014	XM_065419687.1#LOC135892014
LOC135891626	XM_065419236.1#LOC135891626
LOC135891695	XM_065419326.1#LOC135891695
LOC135891627	XM_065419237.1#LOC135891627
LOC135891696	XM_065419327.1#LOC135891696
ITGA5	XM_065419196.1#ITGA5
ZNF385A	XM_065419574.1#ZNF385A
GPR84	XM_065419792.1#GPR84
COPZ1	XM_065419367.1#COPZ1
LOC135891521	XM_065419070.1#LOC135891521
NFE2	XM_065419532.1#NFE2
NFE2	XM_065419533.1#NFE2
HNRNPA1	XM_065419735.1#HNRNPA1
HNRNPA1	XM_065419734.1#HNRNPA1
CBX5	XM_065419260.1#CBX5
CBX5	XM_065419261.1#CBX5
SMUG1	XM_065419713.1#SMUG1
LOC135892063	XM_065419753.1#LOC135892063
HOXC4	XM_065419358.1#HOXC4
HOXC5	XM_065419459.1#HOXC5
HOXC6	XM_065419366.1#HOXC6
HOXC8	XM_065419368.1#HOXC8
HOXC9	XM_065419430.1#HOXC9
HOXC10	XM_065419475.1#HOXC10
HOXC11	XM_065419547.1#HOXC11
HOXC12	XM_065419771.1#HOXC12
HOXC13	XM_065419545.1#HOXC13
CALCOCO1	XM_065419410.1#CALCOCO1
CALCOCO1	XM_065419409.1#CALCOCO1
CALCOCO1	XM_065419411.1#CALCOCO1
ATP5MC2	XM_065419187.1#ATP5MC2
ATP5MC2	XM_065419185.1#ATP5MC2
ATP5MC2	XM_065419186.1#ATP5MC2
LOC135891714	XM_065419351.1#LOC135891714
NPFF	XM_065419238.1#NPFF
TARBP2	XM_065419372.1#TARBP2
LOC135891734	XM_065419373.1#LOC135891734
MAP3K12	XM_065419461.1#MAP3K12
PCBP2	XM_065419388.1#PCBP2
PCBP2	XM_065419387.1#PCBP2
PCBP2	XM_065419385.1#PCBP2
PCBP2	XM_065419383.1#PCBP2
PCBP2	XM_065419381.1#PCBP2
PCBP2	XM_065419390.1#PCBP2
PCBP2	XM_065419382.1#PCBP2
PCBP2	XM_065419380.1#PCBP2
PCBP2	XM_065419378.1#PCBP2
PCBP2	XM_065419376.1#PCBP2
PCBP2	XM_065419389.1#PCBP2
PCBP2	XM_065419386.1#PCBP2
PCBP2	XM_065419379.1#PCBP2
PCBP2	XM_065419377.1#PCBP2
PRR13	XM_065419277.1#PRR13
AMHR2	XM_065419750.1#AMHR2
SP1	XM_065419049.1#SP1
SP1	XM_065419047.1#SP1
SP1	XM_065419048.1#SP1
SP7	XM_065419689.1#SP7
AAAS	XM_065419524.1#AAAS
LOC135892075	XM_065419768.1#LOC135892075
MYG1	XM_065419470.1#MYG1
MYG1	XM_065419471.1#MYG1
VDR	XM_065419492.1#VDR
TMEM106C	XM_065419339.1#TMEM106C
COL2A1	XM_065419333.1#COL2A1
COL2A1	XM_065419334.1#COL2A1
SENP1	XM_065419336.1#SENP1
PFKM	XM_065419335.1#PFKM
ASB8	XM_065419337.1#ASB8
ASB8	XM_065419338.1#ASB8
LOC135891629	XM_065419239.1#LOC135891629
LOC135891630	XM_065419241.1#LOC135891630
PFDN5	XM_065419417.1#PFDN5
ESPL1	XM_065419482.1#ESPL1
MFSD5	XM_065419527.1#MFSD5
LOC135891631	XM_065419242.1#LOC135891631
RARG	XM_065419219.1#RARG
ITGB7	XM_065419302.1#ITGB7
ITGB7	XM_065419303.1#ITGB7
ZNF740	XM_065419529.1#ZNF740
CSAD	XM_065419198.1#CSAD
SOAT2	XM_065419534.1#SOAT2
IGFBP6	XM_065419065.1#IGFBP6
SPRYD3	XM_065419610.1#SPRYD3
TNS2	XM_065419778.1#TNS2
EIF4B	XM_065419577.1#EIF4B
EIF4B	XM_065419576.1#EIF4B
EIF4B	XM_065419575.1#EIF4B
KRT18	XM_065419773.1#KRT18
KRT8	XM_065419568.1#KRT8
LOC135891769	XM_065419433.1#LOC135891769
LOC135891795	XM_065419458.1#LOC135891795
LOC135891791	XM_065419453.1#LOC135891791
LOC135891779	XM_065419442.1#LOC135891779
LOC135891758	XM_065419422.1#LOC135891758
LOC135891750	XM_065419408.1#LOC135891750
LOC135891862	XM_065419536.1#LOC135891862
LOC135891770	XM_065419434.1#LOC135891770
LOC135891569	XM_065419139.1#LOC135891569
LOC135891570	XM_065419140.1#LOC135891570
LOC135891571	XM_065419144.1#LOC135891571
LOC135891571	XM_065419143.1#LOC135891571
LOC135891873	XM_065419552.1#LOC135891873
KRT7	XM_065419546.1#KRT7
KRT80	XM_065419573.1#KRT80
BCDIN3D	XM_065419776.1#BCDIN3D
FAIM2	XM_065419257.1#FAIM2
LOC135891662	XM_065419278.1#LOC135891662
LOC135891671	XM_065419289.1#LOC135891671
LOC135891632	XM_065419243.1#LOC135891632
SLC4A8	XM_065419429.1#SLC4A8
GALNT6	XM_065419353.1#GALNT6
CELA1	XM_065419426.1#CELA1
BIN2	XM_065419510.1#BIN2
SMAGP	XM_065419766.1#SMAGP
DAZAP2	XM_065419042.1#DAZAP2
POU6F1	XM_065419567.1#POU6F1
TFCP2	XM_065419309.1#TFCP2
CSRNP2	XM_065419759.1#CSRNP2
LETMD1	XM_065419359.1#LETMD1
SLC11A2	XM_065419066.1#SLC11A2
HIGD1C	XM_065419069.1#HIGD1C
HIGD1C	XM_065419067.1#HIGD1C
HIGD1C	XM_065419068.1#HIGD1C
CTDSP2	XM_065419330.1#CTDSP2
AVIL	XM_065419207.1#AVIL
TSFM	XM_065419525.1#TSFM
EEF1AKMT3	XM_065419752.1#EEF1AKMT3
METTL1	XM_065419537.1#METTL1
LOC135891974	XM_065419657.1#LOC135891974
MARCHF9	XM_065419755.1#MARCHF9
CDK4	XM_065419419.1#CDK4
TSPAN31	XM_065419513.1#TSPAN31
LOC135892041	XM_065419723.1#LOC135892041
AGAP2	XM_065419394.1#AGAP2
LOC135892037	XM_065419718.1#LOC135892037
LOC135892036	XM_065419717.1#LOC135892036
OS9	XM_065419393.1#OS9
B4GALNT1	XM_065419518.1#B4GALNT1
LOC135892022	XM_065419704.1#LOC135892022
LOC135892076	XM_065419769.1#LOC135892076
ARHGEF25	XM_065419516.1#ARHGEF25
DTX3	XM_065419707.1#DTX3
PIP4K2C	XM_065419354.1#PIP4K2C
KIF5A	XM_065419255.1#KIF5A
DCTN2	XM_065419294.1#DCTN2
MBD6	XM_065419293.1#MBD6
DDIT3	XM_065419799.1#DDIT3
MARS1	XM_065419797.1#MARS1
ARHGAP9	XM_065419244.1#ARHGAP9
GLI1	XM_065419425.1#GLI1
LOC135891895	XM_065419582.1#LOC135891895
LOC135891874	XM_065419553.1#LOC135891874
R3HDM2	XM_065419064.1#R3HDM2
STAC3	XM_065419630.1#STAC3
NDUFA4L2	XM_065419779.1#NDUFA4L2
SHMT2	XM_065419440.1#SHMT2
NXPH4	XM_065419584.1#NXPH4
LRP1	XM_065419313.1#LRP1
STAT6	XM_065419272.1#STAT6
NAB2	XM_065419315.1#NAB2
NAB2	XM_065419314.1#NAB2
NEMP1	XM_065419316.1#NEMP1
MYO1A	XM_065419346.1#MYO1A
TAC3	XM_065419108.1#TAC3
ZBTB39	XM_065419794.1#ZBTB39
GPR182	XM_065419775.1#GPR182
LOC135891694	XM_065419317.1#LOC135891694
LOC135891713	XM_065419350.1#LOC135891713
LOC135891717	XM_065419355.1#LOC135891717
LOC135891717	XM_065419356.1#LOC135891717
PRIM1	XM_065419498.1#PRIM1
NACA	XM_065419133.1#NACA
NACA	XM_065419134.1#NACA
NACA	XM_065419136.1#NACA
NACA	XM_065419137.1#NACA
PTGES3	XM_065419125.1#PTGES3
ATP5F1B	XM_065419245.1#ATP5F1B
BAZ2A	XM_065419050.1#BAZ2A
RBMS2	XM_065419051.1#RBMS2
SPRYD4	XM_065419592.1#SPRYD4
LOC135891637	XM_065419246.1#LOC135891637
LOC135891607	XM_065419217.1#LOC135891607
TIMELESS	XM_065419446.1#TIMELESS
APOF	XM_065419248.1#APOF
STAT2	XM_065419249.1#STAT2
IL23A	XM_065419250.1#IL23A
PAN2	XM_065419216.1#PAN2
CNPY2	XM_065419452.1#CNPY2
CS	XM_065419218.1#CS
COQ10A	XM_065419565.1#COQ10A
ANKRD52	XM_065419138.1#ANKRD52
SLC39A5	XM_065419736.1#SLC39A5
NABP2	XM_065419675.1#NABP2
RNF41	XM_065419454.1#RNF41
PA2G4	XM_065419126.1#PA2G4
ERBB3	XM_065419747.1#ERBB3
RPS26	XM_065419282.1#RPS26
IKZF4	XM_065419291.1#IKZF4
IKZF4	XM_065419290.1#IKZF4
IKZF4	XM_065419292.1#IKZF4
SUOX	XM_065419767.1#SUOX
RAB5B	XM_065419348.1#RAB5B
RAB5B	XM_065419347.1#RAB5B
CDK2	XM_065419791.1#CDK2
CDK2	XM_065419789.1#CDK2
CDK2	XM_065419788.1#CDK2
CDK2	XM_065419787.1#CDK2
PMEL	XM_065419509.1#PMEL
DGKA	XM_065419109.1#DGKA
PYM1	XM_065419664.1#PYM1
PYM1	XM_065419663.1#PYM1
MMP19	XM_065419251.1#MMP19
DNAJC14	XM_065419589.1#DNAJC14
ORMDL2	XM_065419468.1#ORMDL2
ORMDL2	XM_065419469.1#ORMDL2
SARNP	XM_065419311.1#SARNP
SARNP	XM_065419312.1#SARNP
LOC135891642	XM_065419252.1#LOC135891642
GDF11	XM_065419427.1#GDF11
LOC135892078	XM_065419772.1#LOC135892078
CD63	XM_065419515.1#CD63
RDH5	XM_065419413.1#RDH5
BLOC1S1	XM_065419705.1#BLOC1S1
ITGA7	XM_065419110.1#ITGA7
MCRS1	XM_065419428.1#MCRS1
KCNH3	XM_065419345.1#KCNH3
SPATS2	XM_065419362.1#SPATS2
DNAJC22	XM_065419072.1#DNAJC22
C1QL4	XM_065419720.1#C1QL4
TROAP	XM_065419796.1#TROAP
PRPH	XM_065419162.1#PRPH
TUBA1C	XM_065419342.1#TUBA1C
LOC135891739	XM_065419391.1#LOC135891739
TUBA1B	XM_065419301.1#TUBA1B
LMBR1L	XM_065419300.1#LMBR1L
DHH	XM_065419528.1#DHH
RHEBL1	XM_065419724.1#RHEBL1
LOC135891643	XM_065419253.1#LOC135891643
LOC135891664	XM_065419279.1#LOC135891664
PRKAG1	XM_065419127.1#PRKAG1
DDN	XM_065419055.1#DDN
WNT1	XM_065419286.1#WNT1
WNT10B	XM_065419514.1#WNT10B
ARF3	XM_065419129.1#ARF3
ARF3	XM_065419130.1#ARF3
ARF3	XM_065419131.1#ARF3
FKBP11	XM_065419587.1#FKBP11
CCDC65	XM_065419749.1#CCDC65
RND1	XM_065419566.1#RND1
DDX23	XM_065419450.1#DDX23
CACNB3	XM_065419688.1#CACNB3
NCKAP5L	XM_065419758.1#NCKAP5L
TMBIM6	XM_065419793.1#TMBIM6
FMNL3	XM_065419270.1#FMNL3
PRPF40B	XM_065419215.1#PRPF40B
ATG101	XM_065419343.1#ATG101
ATG101	XM_065419344.1#ATG101
NR4A1	XM_065419483.1#NR4A1
TAMALIN	XM_065419486.1#TAMALIN
ACVR1B	XM_065419729.1#ACVR1B
ACVR1B	XM_065419727.1#ACVR1B
ACVR1B	XM_065419730.1#ACVR1B
ACVR1B	XM_065419728.1#ACVR1B
ACVR1B	XM_065419725.1#ACVR1B
ACVRL1	XM_065419484.1#ACVRL1
ANKRD33	XM_065419254.1#ANKRD33
FIGNL2	XM_065419708.1#FIGNL2
TMDD1	XM_065419132.1#TMDD1
SCN8A	XM_065419192.1#SCN8A
SCN8A	XM_065419193.1#SCN8A
SCN8A	XM_065419188.1#SCN8A
SCN8A	XM_065419190.1#SCN8A
SCN8A	XM_065419194.1#SCN8A
SCN8A	XM_065419189.1#SCN8A
LOC135891879	XM_065419560.1#LOC135891879
LOC135891898	XM_065419585.1#LOC135891898
TMPRSS12	XM_065419062.1#TMPRSS12
ATF1	XM_065419061.1#ATF1
ATF1	XM_065419059.1#ATF1
ATF1	XM_065419060.1#ATF1
DIP2B	XM_065419476.1#DIP2B
LARP4	XM_065419477.1#LARP4
LARP4	XM_065419479.1#LARP4
LARP4	XM_065419478.1#LARP4
LIMA1	XM_065419445.1#LIMA1
CERS5	XM_065419370.1#CERS5
CERS5	XM_065419369.1#CERS5
LOC135891877	XM_065419558.1#LOC135891877
LOC135891877	XM_065419557.1#LOC135891877
LOC135891877	XM_065419559.1#LOC135891877
GPD1	XM_065419481.1#GPD1
GPD1	XM_065419480.1#GPD1
SMARCD1	XM_065419297.1#SMARCD1
SMARCD1	XM_065419296.1#SMARCD1
ASIC1	XM_065419404.1#ASIC1
ASIC1	XM_065419406.1#ASIC1
ASIC1	XM_065419405.1#ASIC1
RACGAP1	XM_065419499.1#RACGAP1
AQP6	XM_065419448.1#AQP6
LOC135894923	XM_065422977.1#LOC135894923
LOC135894922	XM_065422976.1#LOC135894922
LOC135894920	XM_065422974.1#LOC135894920
LOC135894924	XM_065422978.1#LOC135894924
KHDC4	XM_065419878.1#KHDC4
RIT1	XM_065420035.1#RIT1
SYT11	XM_065420239.1#SYT11
LOC135892820	XM_065420616.1#LOC135892820
MSTO1	XM_065420062.1#MSTO1
MSTO1	XM_065420063.1#MSTO1
DAP3	XM_065420032.1#DAP3
DAP3	XM_065420031.1#DAP3
ASH1L	XM_065419824.1#ASH1L
RUSC1	XM_065420321.1#RUSC1
FDPS	XM_065420315.1#FDPS
PKLR	XM_065420046.1#PKLR
PKLR	XM_065420045.1#PKLR
PKLR	XM_065420047.1#PKLR
HCN3	XM_065420249.1#HCN3
CLK2	XM_065420519.1#CLK2
CLK2	XM_065420520.1#CLK2
CLK2	XM_065420515.1#CLK2
CLK2	XM_065420516.1#CLK2
CLK2	XM_065420517.1#CLK2
LOC135892579	XM_065420376.1#LOC135892579
SCAMP3	XM_065420377.1#SCAMP3
ENTREP3	XM_065420311.1#ENTREP3
GBA1	XM_065420200.1#GBA1
LOC135892443	XM_065420230.1#LOC135892443
MTX1	XM_065420173.1#MTX1
THBS3	XM_065420471.1#THBS3
LOC135892581	XM_065420378.1#LOC135892581
LOC135892582	XM_065420379.1#LOC135892582
TRIM46	XM_065420004.1#TRIM46
TRIM46	XM_065420003.1#TRIM46
TRIM46	XM_065420005.1#TRIM46
KRTCAP2	XM_065420006.1#KRTCAP2
DPM3	XM_065420279.1#DPM3
SLC50A1	XM_065420214.1#SLC50A1
EFNA1	XM_065420162.1#EFNA1
EFNA3	XM_065420440.1#EFNA3
EFNA4	XM_065420459.1#EFNA4
ADAM15	XM_065420040.1#ADAM15
DCST1	XM_065420382.1#DCST1
DCST2	XM_065420383.1#DCST2
ZBTB7B	XM_065420540.1#ZBTB7B
LOC135892520	XM_065420312.1#LOC135892520
FLAD1	XM_065420470.1#FLAD1
CKS1B	XM_065420274.1#CKS1B
SHC1	XM_065420011.1#SHC1
