LOC137140791	XM_067540365.1#LOC137140791
CHRNA10	XM_067568300.1#CHRNA10
LOC137166525	XM_067568301.1#LOC137166525
ART1	XM_067568282.1#ART1
ART5	XM_067568278.1#ART5
ART5	XM_067568277.1#ART5
ART5	XM_067568276.1#ART5
ART5	XM_067568275.1#ART5
ART5	XM_067568279.1#ART5
ART5	XM_067568274.1#ART5
ART5	XM_067568280.1#ART5
LOC137166532	XM_067568305.1#LOC137166532
KEL	XM_067568309.1#KEL
LLCFC1	XM_067568313.1#LLCFC1
LOC137166537	XM_067568308.1#LOC137166537
LOC137166536	XM_067568307.1#LOC137166536
LOC137166540	XM_067568311.1#LOC137166540
PRSS2	XM_067568310.1#PRSS2
LOC137166542	XM_067568314.1#LOC137166542
LOC137166543	XM_067568315.1#LOC137166543
LOC137166544	XM_067568316.1#LOC137166544
LOC137166544	XM_067568317.1#LOC137166544
LOC137166545	XM_067568318.1#LOC137166545
LOC137166549	XM_067568321.1#LOC137166549
LOC137166552	XM_067568323.1#LOC137166552
LOC137166551	XM_067568322.1#LOC137166551
LOC137166554	XM_067568326.1#LOC137166554
LOC137166553	XM_067568324.1#LOC137166553
LOC137166557	XM_067568329.1#LOC137166557
LOC137166556	XM_067568328.1#LOC137166556
DSP	XM_067568331.1#DSP
DSP	XM_067568332.1#DSP
LOC137166574	XM_067568350.1#LOC137166574
LOC137166603	XM_067568386.1#LOC137166603
BMP6	XM_067568357.1#BMP6
TXNDC5	XM_067568358.1#TXNDC5
BLOC1S5	XM_067568359.1#BLOC1S5
EEF1E1	XM_067568360.1#EEF1E1
EEF1E1	XM_067568362.1#EEF1E1
SLC35B3	XM_067568353.1#SLC35B3
SLC35B3	XM_067568354.1#SLC35B3
LOC137166606	XM_067568396.1#LOC137166606
LOC137166607	XM_067568397.1#LOC137166607
LOC137166573	XM_067568347.1#LOC137166573
TFAP2A	XM_067568377.1#TFAP2A
TFAP2A	XM_067568376.1#TFAP2A
TFAP2A	XM_067568378.1#TFAP2A
LOC137166585	XM_067568356.1#LOC137166585
LOC137166563	XM_067568335.1#LOC137166563
MAK	XM_067568364.1#MAK
MAK	XM_067568365.1#MAK
MAK	XM_067568363.1#MAK
GCM2	XM_067568421.1#GCM2
SYCP2L	XM_067568420.1#SYCP2L
ELOVL2	XM_067568423.1#ELOVL2
SMIM13	XM_067568380.1#SMIM13
NEDD9	XM_067568334.1#NEDD9
NEDD9	XM_067568333.1#NEDD9
TMEM170B	XM_067568337.1#TMEM170B
ADTRP	XM_067568339.1#ADTRP
HIVEP1	XM_067568340.1#HIVEP1
HIVEP1	XM_067568341.1#HIVEP1
EDN1	XM_067568336.1#EDN1
PHACTR1	XM_067568389.1#PHACTR1
PHACTR1	XM_067568390.1#PHACTR1
PHACTR1	XM_067568391.1#PHACTR1
PHACTR1	XM_067568393.1#PHACTR1
TBC1D7	XM_067568381.1#TBC1D7
TBC1D7	XM_067568382.1#TBC1D7
GFOD1	XM_067568366.1#GFOD1
LOC137166612	XM_067568409.1#LOC137166612
LOC137166612	XM_067568410.1#LOC137166612
PAK1IP1	XM_067568401.1#PAK1IP1
PAK1IP1	XM_067568400.1#PAK1IP1
PAK1IP1	XM_067568402.1#PAK1IP1
LOC137166611	XM_067568405.1#LOC137166611
LOC137166611	XM_067568404.1#LOC137166611
LOC137166611	XM_067568406.1#LOC137166611
LOC137166611	XM_067568407.1#LOC137166611
LOC137166611	XM_067568408.1#LOC137166611
NUP153	XM_067568398.1#NUP153
FAM8A1	XM_067568385.1#FAM8A1
CAP2	XM_067568352.1#CAP2
CAP2	XM_067568351.1#CAP2
RBM24	XM_067568417.1#RBM24
RBM24	XM_067568415.1#RBM24
RBM24	XM_067568414.1#RBM24
RBM24	XM_067568411.1#RBM24
RBM24	XM_067568412.1#RBM24
RBM24	XM_067568419.1#RBM24
RBM24	XM_067568418.1#RBM24
RBM24	XM_067568416.1#RBM24
STMND1	XM_067568399.1#STMND1
ATXN1	XM_067568370.1#ATXN1
ATXN1	XM_067568372.1#ATXN1
ATXN1	XM_067568368.1#ATXN1
ATXN1	XM_067568367.1#ATXN1
ATXN1	XM_067568369.1#ATXN1
ATXN1	XM_067568373.1#ATXN1
GMPR	XM_067568375.1#GMPR
GMPR	XM_067568374.1#GMPR
MYLIP	XM_067568379.1#MYLIP
DTNBP1	XM_067568343.1#DTNBP1
JARID2	XM_067568345.1#JARID2
CD83	XM_067568355.1#CD83
RNF182	XM_067568384.1#RNF182
LOC137166619	XM_067568424.1#LOC137166619
ADGRA2	XM_067568426.1#ADGRA2
PLPBP	XM_067568429.1#PLPBP
ERLIN2	XM_067568430.1#ERLIN2
ZNF703	XM_067568427.1#ZNF703
KCNU1	XM_067568425.1#KCNU1
LOC137166629	XM_067568433.1#LOC137166629
LOC137166626	XM_067568431.1#LOC137166626
LOC137166628	XM_067568432.1#LOC137166628
LOC137166689	XM_067568536.1#LOC137166689
PUM3	XM_067569342.1#PUM3
KCNV2	XM_067568537.1#KCNV2
VLDLR	XM_067568924.1#VLDLR
VLDLR	XM_067568925.1#VLDLR
SMARCA2	XM_067569072.1#SMARCA2
SMARCA2	XM_067569071.1#SMARCA2
SMARCA2	XM_067569073.1#SMARCA2
SMARCA2	XM_067569077.1#SMARCA2
DMRT2	XM_067568544.1#DMRT2
DMRT2	XM_067568542.1#DMRT2
DMRT2	XM_067568545.1#DMRT2
DMRT3	XM_067568608.1#DMRT3
DMRT1	XM_067568896.1#DMRT1
KANK1	XM_067569194.1#KANK1
KANK1	XM_067569192.1#KANK1
KANK1	XM_067569191.1#KANK1
DOCK8	XM_067569331.1#DOCK8
LOC137167184	XM_067569203.1#LOC137167184
LOC137166808	XM_067568665.1#LOC137166808
PGM5	XM_067569338.1#PGM5
TMEM252	XM_067568654.1#TMEM252
PIP5K1B	XM_067568658.1#PIP5K1B
PIP5K1B	XM_067568659.1#PIP5K1B
FXN	XM_067568509.1#FXN
TJP2	XM_067569292.1#TJP2
TJP2	XM_067569291.1#TJP2
TJP2	XM_067569289.1#TJP2
TJP2	XM_067569290.1#TJP2
ENTREP1	XM_067568867.1#ENTREP1
APBA1	XM_067568502.1#APBA1
APBA1	XM_067568501.1#APBA1
PTAR1	XM_067569302.1#PTAR1
LOC137167228	XM_067569301.1#LOC137167228
CFAP95	XM_067568857.1#CFAP95
MAMDC2	XM_067568858.1#MAMDC2
MAMDC2	XM_067568859.1#MAMDC2
SMC5	XM_067568819.1#SMC5
KLF9	XM_067569157.1#KLF9
LOC137166708	XM_067568558.1#LOC137166708
TRPM3	XM_067569296.1#TRPM3
TRPM3	XM_067569294.1#TRPM3
TRPM3	XM_067569295.1#TRPM3
TRPM3	XM_067569293.1#TRPM3
CEMIP2	XM_067569154.1#CEMIP2
CEMIP2	XM_067569152.1#CEMIP2
CEMIP2	XM_067569153.1#CEMIP2
CEMIP2	XM_067569155.1#CEMIP2
ABHD17B	XM_067568472.1#ABHD17B
ABHD17B	XM_067568474.1#ABHD17B
ABHD17B	XM_067568473.1#ABHD17B
ABHD17B	XM_067568475.1#ABHD17B
CUNH9orf85	XM_067568476.1#CUNH9orf85
GDA	XM_067568465.1#GDA
GDA	XM_067568462.1#GDA
GDA	XM_067568464.1#GDA
GDA	XM_067568463.1#GDA
ZFAND5	XM_067569133.1#ZFAND5
ZFAND5	XM_067569131.1#ZFAND5
TMC1	XM_067568565.1#TMC1
ALDH1A1	XM_067569084.1#ALDH1A1
LOC137166942	XM_067568865.1#LOC137166942
LOC137166717	XM_067568570.1#LOC137166717
ANXA1	XM_067568649.1#ANXA1
RORB	XM_067568531.1#RORB
TRPM6	XM_067569200.1#TRPM6
CARNMT1	XM_067568448.1#CARNMT1
NMRK1	XM_067568436.1#NMRK1
OSTF1	XM_067568434.1#OSTF1
PCSK5	XM_067569064.1#PCSK5
PCSK5	XM_067569066.1#PCSK5
PCSK5	XM_067569065.1#PCSK5
RFK	XM_067568780.1#RFK
GCNT1	XM_067568978.1#GCNT1
PRUNE2	XM_067569164.1#PRUNE2
PRUNE2	XM_067569163.1#PRUNE2
PRUNE2	XM_067569162.1#PRUNE2
FOXB2	XM_067568748.1#FOXB2
VPS13A	XM_067568877.1#VPS13A
VPS13A	XM_067568878.1#VPS13A
LOC137167205	XM_067569235.1#LOC137167205
LOC137167121	XM_067569124.1#LOC137167121
CEP78	XM_067568736.1#CEP78
CEP78	XM_067568737.1#CEP78
CEP78	XM_067568735.1#CEP78
PSAT1	XM_067568738.1#PSAT1
LOC137167056	XM_067569015.1#LOC137167056
LOC137167056	XM_067569016.1#LOC137167056
LOC137167056	XM_067569017.1#LOC137167056
LOC137167056	XM_067569018.1#LOC137167056
LOC137167056	XM_067569020.1#LOC137167056
LOC137167056	XM_067569021.1#LOC137167056
LOC137166881	XM_067568779.1#LOC137166881
LOC137166881	XM_067568776.1#LOC137166881
LOC137166881	XM_067568777.1#LOC137166881
RASEF	XM_067568817.1#RASEF
RASEF	XM_067568816.1#RASEF
LOC137167232	XM_067569310.1#LOC137167232
LOC137167232	XM_067569309.1#LOC137167232
LOC137167232	XM_067569307.1#LOC137167232
FRMD3	XM_067569315.1#FRMD3
FRMD3	XM_067569316.1#FRMD3
IDNK	XM_067569321.1#IDNK
IDNK	XM_067569320.1#IDNK
UBQLN1	XM_067569319.1#UBQLN1
UBQLN1	XM_067569318.1#UBQLN1
GKAP1	XM_067568445.1#GKAP1
GKAP1	XM_067568444.1#GKAP1
GKAP1	XM_067568446.1#GKAP1
KIF27	XM_067568564.1#KIF27
KIF27	XM_067568563.1#KIF27
QNG1	XM_067568884.1#QNG1
QNG1	XM_067568885.1#QNG1
HNRNPK	XM_067568830.1#HNRNPK
HNRNPK	XM_067568827.1#HNRNPK
HNRNPK	XM_067568829.1#HNRNPK
HNRNPK	XM_067568831.1#HNRNPK
HNRNPK	XM_067568826.1#HNRNPK
HNRNPK	XM_067568828.1#HNRNPK
RMI1	XM_067568823.1#RMI1
RMI1	XM_067568822.1#RMI1
RMI1	XM_067568821.1#RMI1
RMI1	XM_067568825.1#RMI1
SLC28A3	XM_067568441.1#SLC28A3
LOC137166741	XM_067568609.1#LOC137166741
LOC137167129	XM_067569138.1#LOC137167129
LOC137167129	XM_067569140.1#LOC137167129
LOC137167129	XM_067569142.1#LOC137167129
LOC137167129	XM_067569137.1#LOC137167129
AGTPBP1	XM_067569335.1#AGTPBP1
AGTPBP1	XM_067569334.1#AGTPBP1
AGTPBP1	XM_067569333.1#AGTPBP1
AGTPBP1	XM_067569336.1#AGTPBP1
NAA35	XM_067569025.1#NAA35
NAA35	XM_067569022.1#NAA35
NAA35	XM_067569024.1#NAA35
NAA35	XM_067569023.1#NAA35
GOLM1	XM_067569031.1#GOLM1
GOLM1	XM_067569030.1#GOLM1
GOLM1	XM_067569026.1#GOLM1
GOLM1	XM_067569028.1#GOLM1
LOC137166764	XM_067568635.1#LOC137166764
ISCA1	XM_067568648.1#ISCA1
TUT7	XM_067568516.1#TUT7
TUT7	XM_067568514.1#TUT7
TUT7	XM_067568515.1#TUT7
TUT7	XM_067568517.1#TUT7
TUT7	XM_067568513.1#TUT7
TUT7	XM_067568519.1#TUT7
TUT7	XM_067568520.1#TUT7
GAS1	XM_067568611.1#GAS1
DAPK1	XM_067569332.1#DAPK1
CTSL	XM_067568499.1#CTSL
CTSL	XM_067568500.1#CTSL
LOC137167255	XM_067569355.1#LOC137167255
LOC137167178	XM_067569196.1#LOC137167178
AOPEP	XM_067569212.1#AOPEP
AOPEP	XM_067569211.1#AOPEP
FANCC	XM_067568985.1#FANCC
FANCC	XM_067568984.1#FANCC
FANCC	XM_067568983.1#FANCC
PTCH1	XM_067568657.1#PTCH1
ERCC6L2	XM_067568599.1#ERCC6L2
HSD17B3	XM_067568553.1#HSD17B3
HSD17B3	XM_067568552.1#HSD17B3
SLC35D2	XM_067569305.1#SLC35D2
SLC35D2	XM_067569306.1#SLC35D2
SLC35D2	XM_067569304.1#SLC35D2
ZNF367	XM_067568760.1#ZNF367
HABP4	XM_067568686.1#HABP4
HABP4	XM_067568687.1#HABP4
CDC14B	XM_067569352.1#CDC14B
CDC14B	XM_067569351.1#CDC14B
CDC14B	XM_067569350.1#CDC14B
CDC14B	XM_067569347.1#CDC14B
CDC14B	XM_067569346.1#CDC14B
CDC14B	XM_067569344.1#CDC14B
CDC14B	XM_067569348.1#CDC14B
CDC14B	XM_067569349.1#CDC14B
PRXL2C	XM_067568590.1#PRXL2C
LOC137166720	XM_067568582.1#LOC137166720
LOC137166720	XM_067568581.1#LOC137166720
LOC137166720	XM_067568580.1#LOC137166720
LOC137166719	XM_067568578.1#LOC137166719
LRRC2	XM_067568576.1#LRRC2
LRRC2	XM_067568577.1#LRRC2
LRRC2	XM_067568575.1#LRRC2
LRRC2	XM_067568574.1#LRRC2
LRRC2	XM_067568573.1#LRRC2
LRRC2	XM_067568571.1#LRRC2
LRRC2	XM_067568572.1#LRRC2
LOC137166758	XM_067568626.1#LOC137166758
LOC137166957	XM_067568882.1#LOC137166957
CNTNAP4	XM_067569202.1#CNTNAP4
CNTNAP4	XM_067569201.1#CNTNAP4
LOC137166677	XM_067568528.1#LOC137166677
MFSD14B	XM_067568653.1#MFSD14B
LOC137166863	XM_067568752.1#LOC137166863
SPIN1	XM_067568594.1#SPIN1
SPIN1	XM_067568597.1#SPIN1
SPIN1	XM_067568595.1#SPIN1
NXNL2	XM_067568640.1#NXNL2
NXNL2	XM_067568641.1#NXNL2
S1PR3	XM_067568950.1#S1PR3
S1PR3	XM_067568951.1#S1PR3
S1PR3	XM_067568949.1#S1PR3
S1PR3	XM_067568953.1#S1PR3
SHC3	XM_067568443.1#SHC3
CKS2	XM_067568973.1#CKS2
SECISBP2	XM_067569322.1#SECISBP2
SECISBP2	XM_067569323.1#SECISBP2
SECISBP2	XM_067569325.1#SECISBP2
SEMA4D	XM_067569329.1#SEMA4D
SEMA4D	XM_067569326.1#SEMA4D
SEMA4D	XM_067569327.1#SEMA4D
SEMA4D	XM_067569328.1#SEMA4D
GADD45G	XM_067568799.1#GADD45G
DIRAS2	XM_067568861.1#DIRAS2
SYK	XM_067568862.1#SYK
SYK	XM_067568863.1#SYK
LOC137166886	XM_067568782.1#LOC137166886
AUH	XM_067568460.1#AUH
AUH	XM_067568461.1#AUH
AUH	XM_067568459.1#AUH
NFIL3	XM_067568707.1#NFIL3
NFIL3	XM_067568706.1#NFIL3
ROR2	XM_067568704.1#ROR2
ROR2	XM_067568705.1#ROR2
SPTLC1	XM_067568805.1#SPTLC1
CDC42SE2	XM_067568755.1#CDC42SE2
LYRM7	XM_067568506.1#LYRM7
LYRM7	XM_067568507.1#LYRM7
LYRM7	XM_067568504.1#LYRM7
HINT1	XM_067568914.1#HINT1
CHSY3	XM_067568955.1#CHSY3
MINAR2	XM_067568647.1#MINAR2
ADAMTS19	XM_067568938.1#ADAMTS19
ISOC1	XM_067568671.1#ISOC1
SLC27A6	XM_067568756.1#SLC27A6
SLC27A6	XM_067568758.1#SLC27A6
FBN2	XM_067569251.1#FBN2
FBN2	XM_067569252.1#FBN2
SLC12A2	XM_067569260.1#SLC12A2
SLC12A2	XM_067569259.1#SLC12A2
CTXN3	XM_067568717.1#CTXN3
CTXN3	XM_067568716.1#CTXN3
PRRC1	XM_067568789.1#PRRC1
PRRC1	XM_067568787.1#PRRC1
PRRC1	XM_067568788.1#PRRC1
PRRC1	XM_067568790.1#PRRC1
PRRC1	XM_067568786.1#PRRC1
PRRC1	XM_067568791.1#PRRC1
MEGF10	XM_067568793.1#MEGF10
MEGF10	XM_067568792.1#MEGF10
CUNH5orf63	XM_067568526.1#CUNH5orf63
CUNH5orf63	XM_067568524.1#CUNH5orf63
CUNH5orf63	XM_067568525.1#CUNH5orf63
CUNH5orf63	XM_067568521.1#CUNH5orf63
CUNH5orf63	XM_067568523.1#CUNH5orf63
CUNH5orf63	XM_067568522.1#CUNH5orf63
MARCHF3	XM_067568773.1#MARCHF3
MARCHF3	XM_067568771.1#MARCHF3
MARCHF3	XM_067568772.1#MARCHF3
MARCHF3	XM_067568774.1#MARCHF3
LMNB1	XM_067568638.1#LMNB1
LMNB1	XM_067568637.1#LMNB1
SPMIP10	XM_067568682.1#SPMIP10
PHAX	XM_067568802.1#PHAX
ALDH7A1	XM_067568550.1#ALDH7A1
GRAMD2B	XM_067569222.1#GRAMD2B
GRAMD2B	XM_067569221.1#GRAMD2B
GRAMD2B	XM_067569223.1#GRAMD2B
ZNF608	XM_067569119.1#ZNF608
ZNF608	XM_067569121.1#ZNF608
ZNF608	XM_067569122.1#ZNF608
ZNF608	XM_067569117.1#ZNF608
ZNF608	XM_067569118.1#ZNF608
ZNF608	XM_067569120.1#ZNF608
CSNK1G3	XM_067569246.1#CSNK1G3
CSNK1G3	XM_067569244.1#CSNK1G3
CSNK1G3	XM_067569241.1#CSNK1G3
CSNK1G3	XM_067569239.1#CSNK1G3
CSNK1G3	XM_067569245.1#CSNK1G3
CSNK1G3	XM_067569243.1#CSNK1G3
CSNK1G3	XM_067569240.1#CSNK1G3
CSNK1G3	XM_067569237.1#CSNK1G3
CSNK1G3	XM_067569238.1#CSNK1G3
CEP120	XM_067568715.1#CEP120
CEP120	XM_067568710.1#CEP120
CEP120	XM_067568712.1#CEP120
PRDM6	XM_067568684.1#PRDM6
PPIC	XM_067568470.1#PPIC
SNX24	XM_067568915.1#SNX24
SNX2	XM_067568508.1#SNX2
SNCAIP	XM_067569363.1#SNCAIP
ZNF475	XM_067568652.1#ZNF475
LOC137166829	XM_067568698.1#LOC137166829
LOX	XM_067568695.1#LOX
LOX	XM_067568696.1#LOX
SRFBP1	XM_067568800.1#SRFBP1
PRR16	XM_067568916.1#PRR16
PRR16	XM_067568918.1#PRR16
PRR16	XM_067568917.1#PRR16
PRR16	XM_067568920.1#PRR16
PRR16	XM_067568919.1#PRR16
HSD17B4	XM_067568589.1#HSD17B4
HSD17B4	XM_067568588.1#HSD17B4
TNFAIP8	XM_067568841.1#TNFAIP8
TNFAIP8	XM_067568842.1#TNFAIP8
TNFAIP8	XM_067568843.1#TNFAIP8
TNFAIP8	XM_067568839.1#TNFAIP8
TNFAIP8	XM_067568840.1#TNFAIP8
DMXL1	XM_067569033.1#DMXL1
DMXL1	XM_067569034.1#DMXL1
DMXL1	XM_067569035.1#DMXL1
DMXL1	XM_067569032.1#DMXL1
DTWD2	XM_067568909.1#DTWD2
SEMA6A	XM_067569111.1#SEMA6A
SEMA6A	XM_067569110.1#SEMA6A
SEMA6A	XM_067569114.1#SEMA6A
SEMA6A	XM_067569113.1#SEMA6A
SEMA6A	XM_067569112.1#SEMA6A
SEMA6A	XM_067569115.1#SEMA6A
COMMD10	XM_067568719.1#COMMD10
ARL14EPL	XM_067569156.1#ARL14EPL
LVRN	XM_067568538.1#LVRN
AP3S1	XM_067568762.1#AP3S1
AP3S1	XM_067568761.1#AP3S1
AP3S1	XM_067568764.1#AP3S1
AP3S1	XM_067568763.1#AP3S1
ATG12	XM_067569081.1#ATG12
ATG12	XM_067569082.1#ATG12
ATG12	XM_067569083.1#ATG12
ATG12	XM_067569080.1#ATG12
CDO1	XM_067569079.1#CDO1
CDO1	XM_067569078.1#CDO1
TMED7	XM_067569125.1#TMED7
TICAM2	XM_067569126.1#TICAM2
FEM1C	XM_067568490.1#FEM1C
CCDC112	XM_067568733.1#CCDC112
CCDC112	XM_067568726.1#CCDC112
PGGT1B	XM_067568677.1#PGGT1B
TRIM36	XM_067569356.1#TRIM36
TRIM36	XM_067569357.1#TRIM36
KCNN2	XM_067568598.1#KCNN2
YTHDC2	XM_067569230.1#YTHDC2
YTHDC2	XM_067569231.1#YTHDC2
YTHDC2	XM_067569233.1#YTHDC2
MCC	XM_067568942.1#MCC
MCC	XM_067568940.1#MCC
MCC	XM_067568941.1#MCC
LOC137166681	XM_067568532.1#LOC137166681
DCP2	XM_067568945.1#DCP2
DCP2	XM_067568947.1#DCP2
DCP2	XM_067568946.1#DCP2
DCP2	XM_067568944.1#DCP2
REEP5	XM_067569261.1#REEP5
SRP19	XM_067568451.1#SRP19
APC	XM_067569197.1#APC
APC	XM_067569198.1#APC
APC	XM_067569199.1#APC
EPB41L4A	XM_067568812.1#EPB41L4A
NREP	XM_067568699.1#NREP
STARD4	XM_067568897.1#STARD4
STARD4	XM_067568899.1#STARD4
CAMK4	XM_067568492.1#CAMK4
CAMK4	XM_067568491.1#CAMK4
CAMK4	XM_067568493.1#CAMK4
WDR36	XM_067568753.1#WDR36
SLC25A46	XM_067568892.1#SLC25A46
TMEM232	XM_067568937.1#TMEM232
MAN2A1	XM_067568482.1#MAN2A1
PJA2	XM_067569276.1#PJA2
PJA2	XM_067569277.1#PJA2
PJA2	XM_067569278.1#PJA2
FER	XM_067569167.1#FER
FER	XM_067569169.1#FER
FER	XM_067569168.1#FER
FER	XM_067569170.1#FER
FBXL17	XM_067568742.1#FBXL17
FBXL17	XM_067568744.1#FBXL17
EFNA5	XM_067568708.1#EFNA5
NUDT12	XM_067568560.1#NUDT12
NUDT12	XM_067568559.1#NUDT12
MACIR	XM_067568979.1#MACIR
PPIP5K2	XM_067569048.1#PPIP5K2
PPIP5K2	XM_067569045.1#PPIP5K2
PPIP5K2	XM_067569041.1#PPIP5K2
PPIP5K2	XM_067569047.1#PPIP5K2
PPIP5K2	XM_067569046.1#PPIP5K2
PPIP5K2	XM_067569043.1#PPIP5K2
PPIP5K2	XM_067569044.1#PPIP5K2
PPIP5K2	XM_067569042.1#PPIP5K2
PPIP5K2	XM_067569038.1#PPIP5K2
PPIP5K2	XM_067569039.1#PPIP5K2
PPIP5K2	XM_067569050.1#PPIP5K2
GIN1	XM_067568903.1#GIN1
GIN1	XM_067568904.1#GIN1
GIN1	XM_067568900.1#GIN1
GIN1	XM_067568901.1#GIN1
PAM	XM_067569136.1#PAM
PAM	XM_067569135.1#PAM
PAM	XM_067569134.1#PAM
LOC137166975	XM_067568908.1#LOC137166975
ST8SIA4	XM_067568765.1#ST8SIA4
FAM174A	XM_067568948.1#FAM174A
CHD1	XM_067569149.1#CHD1
CHD1	XM_067569150.1#CHD1
RGMB	XM_067568546.1#RGMB
RGMB	XM_067568547.1#RGMB
RGMB	XM_067568548.1#RGMB
RGMB	XM_067568549.1#RGMB
LOC137167048	XM_067569006.1#LOC137167048
RIOK2	XM_067568847.1#RIOK2
LIX1	XM_067568977.1#LIX1
LOC137166730	XM_067568591.1#LOC137166730
LNPEP	XM_067569063.1#LNPEP
LNPEP	XM_067569061.1#LNPEP
LNPEP	XM_067569062.1#LNPEP
LOC137167103	XM_067569099.1#LOC137167103
LOC137167103	XM_067569098.1#LOC137167103
LOC137167105	XM_067569100.1#LOC137167105
LOC137166648	XM_067568468.1#LOC137166648
LOC137166648	XM_067568467.1#LOC137166648
CAST	XM_067569265.1#CAST
CAST	XM_067569262.1#CAST
CAST	XM_067569264.1#CAST
CAST	XM_067569263.1#CAST
CAST	XM_067569266.1#CAST
PCSK1	XM_067568664.1#PCSK1
ELL2	XM_067569234.1#ELL2
GLRX	XM_067568974.1#GLRX
RHOBTB3	XM_067568634.1#RHOBTB3
RHOBTB3	XM_067568633.1#RHOBTB3
LOC137166704	XM_067568554.1#LOC137166704
LOC137166704	XM_067568555.1#LOC137166704
SPATA9	XM_067568837.1#SPATA9
RFESD	XM_067568835.1#RFESD
RFESD	XM_067568834.1#RFESD
RFESD	XM_067568836.1#RFESD
RFESD	XM_067568833.1#RFESD
GPR150	XM_067568636.1#GPR150
ARSK	XM_067568709.1#ARSK
SKIC3	XM_067568666.1#SKIC3
SKIC3	XM_067568668.1#SKIC3
SKIC3	XM_067568669.1#SKIC3
FAM81B	XM_067568972.1#FAM81B
MCTP1	XM_067568438.1#MCTP1
MCTP1	XM_067568440.1#MCTP1
MCTP1	XM_067568437.1#MCTP1
SLF1	XM_067568922.1#SLF1
SLF1	XM_067568921.1#SLF1
SLF1	XM_067568923.1#SLF1
KIAA0825	XM_067568905.1#KIAA0825
ARB2A	XM_067568688.1#ARB2A
ARB2A	XM_067568692.1#ARB2A
NR2F1	XM_067569147.1#NR2F1
ARRDC3	XM_067569158.1#ARRDC3
ARRDC3	XM_067569159.1#ARRDC3
ARRDC3	XM_067569160.1#ARRDC3
ARRDC3	XM_067569161.1#ARRDC3
ADGRV1	XM_067568750.1#ADGRV1
LYSMD3	XM_067568893.1#LYSMD3
POLR3G	XM_067569257.1#POLR3G
POLR3G	XM_067569258.1#POLR3G
MBLAC2	XM_067569253.1#MBLAC2
CETN3	XM_067568466.1#CETN3
MEF2C	XM_067569123.1#MEF2C
TMEM161B	XM_067568541.1#TMEM161B
CCNH	XM_067568615.1#CCNH
RASA1	XM_067568725.1#RASA1
COX7C	XM_067568980.1#COX7C
LOC137167049	XM_067569007.1#LOC137167049
EDIL3	XM_067568453.1#EDIL3
HAPLN1	XM_067568663.1#HAPLN1
LOC137166692	XM_067568539.1#LOC137166692
XRCC4	XM_067568529.1#XRCC4
TMEM167A	XM_067568701.1#TMEM167A
LOC137166812	XM_067568672.1#LOC137166812
LOC137166878	XM_067568769.1#LOC137166878
LOC137166667	XM_067568503.1#LOC137166667
ATG10	XM_067568961.1#ATG10
ATG10	XM_067568963.1#ATG10
SSBP2	XM_067568988.1#SSBP2
SSBP2	XM_067568989.1#SSBP2
SSBP2	XM_067568990.1#SSBP2
SSBP2	XM_067568991.1#SSBP2
ACOT12	XM_067568986.1#ACOT12
ZCCHC9	XM_067568630.1#ZCCHC9
ZCCHC9	XM_067568631.1#ZCCHC9
ZCCHC9	XM_067568627.1#ZCCHC9
ZCCHC9	XM_067568629.1#ZCCHC9
ZCCHC9	XM_067568628.1#ZCCHC9
CKMT2	XM_067568675.1#CKMT2
CKMT2	XM_067568673.1#CKMT2
CKMT2	XM_067568674.1#CKMT2
RASGRF2	XM_067568794.1#RASGRF2
MSH3	XM_067569218.1#MSH3
DHFR	XM_067569219.1#DHFR
DHFR	XM_067569220.1#DHFR
ANKRD34B	XM_067568685.1#ANKRD34B
FAM151B	XM_067569008.1#FAM151B
ZFYVE16	XM_067569217.1#ZFYVE16
CCDC125	XM_067568906.1#CCDC125
CCDC125	XM_067568907.1#CCDC125
AK6	XM_067568894.1#AK6
RAD17	XM_067569185.1#RAD17
RAD17	XM_067569184.1#RAD17
MARVELD2	XM_067569187.1#MARVELD2
MARVELD2	XM_067569186.1#MARVELD2
OCLN	XM_067568879.1#OCLN
OCLN	XM_067568880.1#OCLN
OCLN	XM_067568881.1#OCLN
GTF2H2	XM_067568741.1#GTF2H2
NAIP	XM_067568935.1#NAIP
LOC137167187	XM_067569209.1#LOC137167187
LOC137167187	XM_067569207.1#LOC137167187
LOC137167187	XM_067569206.1#LOC137167187
SERF1B	XM_067569210.1#SERF1B
BDP1	XM_067568621.1#BDP1
MCCC2	XM_067568449.1#MCCC2
MCCC2	XM_067568450.1#MCCC2
CARTPT	XM_067568639.1#CARTPT
MAP1B	XM_067569069.1#MAP1B
MRPS27	XM_067568651.1#MRPS27
PTCD2	XM_067569353.1#PTCD2
PTCD2	XM_067569354.1#PTCD2
ZNF366	XM_067568960.1#ZNF366
TNPO1	XM_067569085.1#TNPO1
TNPO1	XM_067569086.1#TNPO1
TNPO1	XM_067569087.1#TNPO1
FCHO2	XM_067568645.1#FCHO2
TMEM171	XM_067569361.1#TMEM171
TMEM171	XM_067569362.1#TMEM171
TMEM174	XM_067569009.1#TMEM174
FOXD1	XM_067568681.1#FOXD1
BTF3	XM_067568874.1#BTF3
BTF3	XM_067568875.1#BTF3
ANKRA2	XM_067568870.1#ANKRA2
ANKRA2	XM_067568873.1#ANKRA2
ANKRA2	XM_067568871.1#ANKRA2
ANKRA2	XM_067568872.1#ANKRA2
UTP15	XM_067568869.1#UTP15
